,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,어린이보호구역
1378,2.01804E+15,2018년 4월 28일 13시,토요일,경기도 부천시 작동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,여,7,경상,0
1379,2.01804E+15,2018년 4월 28일 16시,토요일,경기도 김포시 하성면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,55세,상해없음,보행자,남,9,경상,0
1380,2.01804E+15,2018년 4월 28일 18시,토요일,경기도 의정부시 금오동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,이륜,남,59세,상해없음,보행자,여,9,경상,0
1381,2.01804E+15,2018년 4월 29일 10시,일요일,경기도 안산시 단원구 와동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,69세,상해없음,보행자,여,9,중상,0
1382,2.01804E+15,2018년 4월 29일 16시,일요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,10,중상,0
1383,2.01804E+15,2018년 4월 29일 17시,일요일,경기도 김포시 양촌읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,26세,상해없음,보행자,남,8,경상,0
1384,2.01804E+15,2018년 4월 30일 18시,월요일,경기도 고양시 일산서구 주엽동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,28세,기타불명,자전거,남,11,경상,0
1385,2.01805E+15,2018년 5월 1일 08시,화요일,경기도 남양주시 오남읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,34세,상해없음,보행자,남,11,경상,0
1386,2.01805E+15,2018년 5월 1일 08시,화요일,경기도 파주시 법원읍,중상사고,0,1,2,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,여,7,경상,1
1387,2.01805E+15,2018년 5월 1일 12시,화요일,경기도 수원시 권선구 세류동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,11,부상신고,0
1388,2.01805E+15,2018년 5월 1일 16시,화요일,경기도 평택시 비전동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,보행자,남,9,경상,0
1389,2.01805E+15,2018년 5월 1일 17시,화요일,경기도 안산시 상록구 수암동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,66세,상해없음,보행자,여,11,중상,0
1390,2.01805E+15,2018년 5월 2일 14시,수요일,경기도 안산시 상록구 사동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,27세,상해없음,보행자,남,8,중상,1
1391,2.01805E+15,2018년 5월 2일 18시,수요일,경기도 남양주시 오남읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,8세,경상,자전거,남,10,경상,0
1392,2.01805E+15,2018년 5월 2일 19시,수요일,경기도 남양주시 다산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,보행자,여,12,경상,1
1393,2.01805E+15,2018년 5월 3일 14시,목요일,경기도 남양주시 진접읍,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,화물,여,46세,상해없음,보행자,남,8,경상,0
1394,2.01805E+15,2018년 5월 3일 16시,목요일,경기도 광주시 퇴촌면,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,흐림,단일로 - 기타,화물,남,60세,상해없음,보행자,남,8,중상,0
1395,2.01805E+15,2018년 5월 3일 16시,목요일,경기도 안산시 단원구 신길동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,9,경상,0
1396,2.01805E+15,2018년 5월 3일 18시,목요일,경기도 안산시 단원구 원곡동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,40세,기타불명,보행자,여,7,경상,0
1397,2.01805E+15,2018년 5월 4일 14시,금요일,경기도 의정부시 신곡동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,11,부상신고,0
1398,2.01805E+15,2018년 5월 4일 15시,금요일,경기도 남양주시 도농동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,보행자,남,6,경상,0
1399,2.01805E+15,2018년 5월 4일 16시,금요일,경기도 평택시 서정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,70세,상해없음,보행자,남,12,경상,0
1400,2.01805E+15,2018년 5월 4일 19시,금요일,경기도 용인시 기흥구 중동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,여,12,경상,0
1401,2.01805E+15,2018년 5월 4일 19시,금요일,경기도 동두천시 지행동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,39세,상해없음,보행자,여,7,경상,0
1402,2.01805E+15,2018년 5월 5일 15시,토요일,경기도 과천시 별양동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,여,3,부상신고,0
1403,2.01805E+15,2018년 5월 5일 16시,토요일,경기도 평택시 고덕면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,55세,상해없음,보행자,여,6,경상,0
1404,2.01805E+15,2018년 5월 5일 17시,토요일,경기도 성남시 수정구 태평동,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,21세,기타불명,보행자,남,7,중상,0
1405,2.01805E+15,2018년 5월 5일 17시,토요일,경기도 부천시 소사동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,여,5,경상,0
1406,2.01805E+15,2018년 5월 5일 17시,토요일,경기도 용인시 기흥구 보정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,남,9세,상해없음,보행자,여,1,경상,0
1407,2.01805E+15,2018년 5월 7일 14시,월요일,경기도 광주시 오포읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,56세,상해없음,보행자,남,12,경상,0
1408,2.01805E+15,2018년 5월 7일 16시,월요일,경기도 안양시 만안구 석수동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,보행자,남,9,경상,0
1409,2.01805E+15,2018년 5월 7일 18시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,55세,상해없음,자전거,여,12,경상,0
1410,2.01805E+15,2018년 5월 8일 08시,화요일,경기도 성남시 분당구 운중동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,남,10,경상,0
1411,2.01805E+15,2018년 5월 8일 15시,화요일,경기도 안양시 동안구 관양동,경상사고,0,0,1,0,차대사람 - 횡단중,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,보행자,남,5,경상,0
1412,2.01805E+15,2018년 5월 8일 17시,화요일,경기도 수원시 장안구 천천동,경상사고,0,0,1,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,10세,부상신고,보행자,남,6,경상,0
1413,2.01805E+15,2018년 5월 8일 17시,화요일,경기도 평택시 이충동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,70세,상해없음,자전거,남,10,경상,0
1414,2.01805E+15,2018년 5월 8일 17시,화요일,경기도 부천시 원종동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,흐림,교차로 - 교차로횡단보도내,승용,여,70세,상해없음,보행자,남,9,중상,0
1415,2.01805E+15,2018년 5월 8일 18시,화요일,경기도 성남시 분당구 백현동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,자전거,남,13세,상해없음,보행자,남,8,중상,0
1416,2.01805E+15,2018년 5월 9일 14시,수요일,경기도 화성시 병점동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,39세,상해없음,보행자,여,11,경상,0
1417,2.01805E+15,2018년 5월 9일 16시,수요일,경기도 고양시 일산동구 정발산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,8,경상,0
1418,2.01805E+15,2018년 5월 9일 17시,수요일,경기도 의정부시 의정부동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,23세,상해없음,보행자,남,11,경상,0
1419,2.01805E+15,2018년 5월 10일 16시,목요일,경기도 여주시 하동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,원동기,남,53세,상해없음,보행자,남,4,경상,0
1420,2.01805E+15,2018년 5월 10일 16시,목요일,경기도 여주시 오학동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,화물,남,51세,상해없음,보행자,여,5,중상,0
1421,2.01805E+15,2018년 5월 10일 16시,목요일,경기도 성남시 분당구 운중동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,33세,상해없음,보행자,여,6,경상,0
1422,2.01805E+15,2018년 5월 10일 16시,목요일,경기도 안양시 만안구 안양동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,24세,상해없음,보행자,남,12,중상,0
1423,2.01805E+15,2018년 5월 10일 16시,목요일,경기도 고양시 일산동구 정발산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,27세,상해없음,자전거,남,12,경상,0
1424,2.01805E+15,2018년 5월 10일 17시,목요일,경기도 평택시 지산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,자전거,남,10,경상,0
1425,2.01805E+15,2018년 5월 10일 17시,목요일,경기도 남양주시 진접읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,53세,상해없음,보행자,남,5,경상,0
1426,2.01805E+15,2018년 5월 10일 17시,목요일,경기도 연천군 전곡읍,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,77세,상해없음,보행자,남,7,사망,0
1427,2.01805E+15,2018년 5월 10일 18시,목요일,경기도 의정부시 민락동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,26세,상해없음,보행자,남,10,경상,0
1428,2.01805E+15,2018년 5월 11일 16시,금요일,경기도 화성시 향남읍,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승합,남,66세,상해없음,보행자,여,8,중상,0
1429,2.01805E+15,2018년 5월 11일 18시,금요일,경기도 시흥시 정왕동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,자전거,여,11,경상,0
1430,2.01805E+15,2018년 5월 11일 20시,금요일,경기도 고양시 덕양구 관산동,중상사고,0,1,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,16세,경상,보행자,남,11,중상,0
1431,2.01805E+15,2018년 5월 13일 10시,일요일,경기도 광명시 철산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,7,중상,0
1432,2.01805E+15,2018년 5월 13일 14시,일요일,경기도 용인시 처인구 모현읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,주차장 - 주차장,원동기,남,19세,상해없음,자전거,남,10,중상,0
1433,2.01805E+15,2018년 5월 13일 16시,일요일,경기도 평택시 용이동,중상사고,0,1,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,자전거,남,10,중상,0
1434,2.01805E+15,2018년 5월 14일 13시,월요일,경기도 평택시 팽성읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,6,경상,0
1435,2.01805E+15,2018년 5월 14일 14시,월요일,경기도 안산시 상록구 본오동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,보행자,여,6,경상,1
1436,2.01805E+15,2018년 5월 14일 15시,월요일,경기도 안양시 동안구 관양동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,45세,상해없음,자전거,남,12,중상,0
1437,2.01805E+15,2018년 5월 14일 16시,월요일,경기도 안산시 상록구 본오동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,56세,상해없음,보행자,남,12,중상,0
1438,2.01805E+15,2018년 5월 14일 16시,월요일,경기도 파주시 금촌동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,여,11,경상,0
1439,2.01805E+15,2018년 5월 14일 17시,월요일,경기도 남양주시 화도읍,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,62세,상해없음,보행자,여,5,부상신고,0
1440,2.01805E+15,2018년 5월 15일 08시,화요일,경기도 안성시 당왕동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,41세,상해없음,보행자,여,9,경상,0
1441,2.01805E+15,2018년 5월 15일 15시,화요일,경기도 수원시 권선구 탑동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,82세,기타불명,자전거,남,11,경상,0
1442,2.01805E+15,2018년 5월 15일 17시,화요일,경기도 고양시 일산동구 식사동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,자전거,남,9,경상,0
1443,2.01805E+15,2018년 5월 15일 18시,화요일,경기도 평택시 팽성읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,보행자,여,7,중상,0
